,3,4,999919,99919,991999,999919,2,2,2,2,2,4,2,06,1,01,01,2,9,2,5,04,0,3,0,4,2,1,6,2,1,3,06,99999,2,99,  ,04,12,11, ,08,1,1,9999, ,1,10,922627,022631786,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,03,2,9,2,6,04,0,3,0,4,2,1,6,1,1,1,99,01200,2,99,  ,80,13,07, ,05,1,1,0200, ,1,10,229004,021351658,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,2,1,4,2,03,1,01,03,2,9,2,4,03,0,3,0,4,2,1,6,1,1,3,09,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,11,250238,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,8,8,2,5,2,10,2,01,02,2,9,2,5,03,0,3,0,4,1,3,1,1,3,2,99,99999,2,15,  ,07,12,05, ,06,1,1,9999, ,1,11,663928,017161996,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,4,2,01,2,01,02,2,9,2,6,04,0,3,0,4,2,1,2,1,1,2,99,99999,2,99,  ,03,13,05, ,06,1,1,9999, ,1,11,361319,016278817,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,3,2,01,2,01,02,2,9,2,6,04,0,3,0,4,1,1,5,1,1,3,02,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,11,412876,016278817,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,06,07,1,1,1,4,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,15,  ,04,03,11, ,05,1,1,9999, ,1,11,712797,019941745,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,06,07,1,1,1,4,02,0,3,0,4,1,3,4,4,3,3,08,99999,2,15,  ,04,03,11, ,05,1,1,9999, ,1,11,589565,019941745,0,0,0,0,0,0
,3,4,999919,99919,999991,999919,2,2,2,4,2,4,2,01,2,01,02,2,9,2,6,04,0,3,0,4,2,1,6,1,1,3,06,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,11,466182,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,2,1,1,2,01,2,02,02,2,9,2,4,03,0,3,0,4,2,2,4,1,2,3,08,99999,2,14,  ,04,13,11, ,07,1,1,9999, ,1,11,515215,020110413,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,03,2,01,03,2,9,2,4,03,0,3,0,4,2,3,6,1,3,1,99,01500,2,15,  ,80,13,07, ,06,1,1,0375, ,1,11,493956,013926054,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,4,1,5,2,01,2,01,02,2,9,2,4,03,0,3,0,4,1,1,5,1,1,2,99,99999,2,99,  ,03,13,05, ,07,1,1,9999, ,1,11,536703,016278817,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,03,2,01,02,2,9,2,3,02,0,3,0,4,1,3,2,1,3,2,99,99999,2,15,  ,07,13,05, ,06,1,1,9999, ,1,11,018798,016278817,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,03,2,01,03,2,9,2,3,02,0,3,0,4,1,3,3,1,4,3,09,99999,2,15,  ,04,13,11, ,06,1,1,9999, ,1,11,907544,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,4,3,03,1,01,03,2,9,2,5,03,0,3,0,4,2,1,6,4,1,3,12,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,11,106091,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999991,2,2,2,4,2,4,2,03,1,01,03,2,9,2,6,04,0,3,0,4,2,1,3,2,1,3,08,99999,2,99,  ,04,13,11, ,05,1,1,9999, ,1,11,896131,020110413,0,0,0,0,0,0
,3,4,999919,99919,919999,999991,2,2,2,4,1,5,2,01,2,01,02,2,9,2,5,03,0,3,0,4,1,1,5,1,1,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,443298,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,02,2,9,2,6,04,0,3,0,4,1,1,5,1,1,3,02,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,12,394824,020257882,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,4,2,3,2,01,2,01,02,2,9,2,6,04,0,3,0,4,1,1,6,4,1,2,99,99999,2,99,  ,03,13,05, ,07,1,1,9999, ,1,12,814058,020199468,0,0,0,0,1,0
,3,4,999919,99919,991999,999991,3,1,1,4,1,3,2,11,2,01,02,2,9,2,1,01,0,3,0,4,1,1,6,2,1,3,04,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,12,839914,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999991,3,1,1,4,1,3,2,11,2,01,02,2,9,2,1,01,0,3,0,4,1,1,6,2,1,3,04,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,12,722415,020257882,0,0,0,0,0,0
,3,4,999919,99919,888888,999991,3,1,8,1,1,3,2,11,2,01,02,2,9,2,1,01,0,3,0,4,1,1,6,2,1,3,04,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,12,350465,022353373,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,8,1,5,2,03,2,01,01,2,9,1,3,02,0,3,0,4,2,1,5,2,1,2,99,99999,2,99,  ,03,13,05, ,07,1,1,9999, ,1,12,396021,019066072,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,3,2,01,2,01,02,2,9,2,5,03,0,3,0,4,2,1,8,1,1,2,99,99999,2,99,  ,03,13,05, ,07,1,1,9999, ,1,12,354424,014480961,0,0,0,0,0,0
,3,4,999919,11999,991999,999991,3,2,1,4,2,5,2,01,2,01,02,2,9,2,7,05,0,3,0,4,2,1,6,1,1,3,10,99999,2,12,  ,04,13,11, ,07,1,1,9999, ,1,12,274477,013926054,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,4,2,03,1,02,03,2,9,2,3,02,0,3,0,4,2,1,2,2,1,1,99,00875,2,99,  ,80,13,07, ,06,1,1,0291, ,1,12,955132,019827084,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,3,2,2,4,2,5,2,01,2,01,02,2,9,2,7,04,0,3,0,4,2,1,6,1,1,3,06,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,033235,021099309,0,0,0,0,0,0
,3,4,999919,19199,999991,999991,3,1,2,2,2,3,2,01,2,01,98,2,9,2,7,04,0,3,0,4,2,1,1,4,1,3,12,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,956875,014510317,0,1,1,1,1,0
,3,4,999919,99919,999991,999991,2,2,2,4,1,5,2,03,1,01,03,2,9,2,4,02,0,3,0,4,2,1,4,2,1,3,09,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,770155,021099309,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,4,1,4,2,03,1,01,03,2,9,2,4,03,0,3,0,4,2,1,3,2,1,3,03,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,12,772260,019707238,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,5,3,05,3,01,03,2,9,2,4,03,0,3,0,4,2,1,8,4,1,3,06,99999,2,99,  ,04,12,11, ,06,1,1,9999, ,1,12,542878,019827084,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,5,3,05,3,01,02,2,9,2,3,02,0,3,0,4,2,1,8,4,1,3,06,99999,2,99,  ,04,12,11, ,06,1,1,9999, ,1,12,514320,019707238,0,0,0,0,1,0
,3,4,999199,99919,199999,999919,2,1,1,4,1,4,2,03,1,01,02,2,9,2,6,04,0,3,0,4,1,1,5,2,1,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,026800,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,2,2,06,2,02,02,2,9,1,3,02,0,3,0,4,2,2,1,2,2,1,99,01650,2,14,  ,80,12,07, ,01,1,1,0550, ,1,12,558099,021632418,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,2,2,06,2,02,04,2,9,2,3,02,0,3,0,4,2,2,2,1,2,1,99,01275,2,14,  ,80,12,07, ,01,1,1,0425, ,1,12,004117,014510317,0,0,0,0,1,0
,3,4,999919,99919,991999,999991,2,2,1,4,1,2,2,01,2,01,02,2,9,2,6,04,0,3,0,4,2,1,3,4,1,2,99,99999,2,99,  ,03,13,05, ,08,1,1,9999, ,1,12,201781,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,4,1,03,1,02,04,2,9,2,5,04,0,3,0,4,2,1,4,3,1,1,99,01700,2,99,  ,80,13,07, ,01,1,1,0340, ,1,12,018978,013926054,0,0,0,0,0,0
,3,4,199999,99919,919999,999919,3,2,2,4,2,4,2,06,2,01,02,2,9,2,3,03,0,3,0,4,1,1,6,2,1,3,10,99999,2,99,  ,04,02,11, ,07,1,1,9999, ,1,12,436309,019827084,0,0,0,0,0,0
,3,4,199999,99919,919999,999919,3,2,2,4,2,4,2,06,2,01,02,2,9,2,3,03,0,3,0,4,1,1,6,2,1,3,10,99999,2,99,  ,04,02,11, ,07,1,1,9999, ,1,12,435951,022353373,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,2,4,2,5,2,03,1,01,03,2,9,2,4,03,0,3,0,4,1,1,6,4,1,3,09,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,524839,019827084,0,0,0,0,1,0
,3,4,999919,99919,991999,999991,2,2,2,4,2,4,2,03,1,01,02,2,9,8,4,03,0,3,0,4,1,1,6,2,1,3,06,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,12,941686,019707238,0,0,0,0,0,0
,3,4,999919,99919,119999,999991,2,2,2,4,2,4,1,05,2,02,04,2,9,2,5,04,0,3,0,4,2,1,6,3,1,3,03,99999,2,99,  ,04,12,11, ,07,1,1,9999, ,1,12,905515,019707238,0,0,0,0,0,0
,3,4,999919,99919,991999,919999,3,2,1,4,1,1,2,11,2,03,05,2,9,2,2,01,0,3,0,4,1,1,6,2,1,1,99,01050,2,99,  ,30,03,07, ,08,1,1,0525, ,1,12,505321,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,4,2,05,2,01,03,2,9,2,3,03,0,3,0,4,2,1,1,2,1,1,99,00800,2,99,  ,80,05,07, ,07,1,1,0266, ,1,12,185607,022353373,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,1,2,11,2,03,05,2,9,2,3,02,0,3,0,4,1,1,1,2,1,1,99,01100,1,99,  ,30,02,07, ,07,1,1,0366, ,1,12,708788,019480130,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,2,4,2,3,2,03,2,01,02,2,9,8,3,03,0,3,0,4,1,1,6,2,1,2,99,99999,2,99,  ,03,13,05, ,09,1,1,9999, ,1,12,556717,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,1,2,12,1,05,07,1,1,1,4,03,0,3,0,4,1,3,6,1,3,2,99,99999,2,08,  ,86,03,05, ,05,1,1,9999, ,1,12,139992,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999991,2,2,1,1,1,5,2,13,8,06,07,1,1,1,5,03,0,3,0,4,3,3,5,1,3,2,99,99999,2,07,  ,86,03,05, ,05,1,1,9999, ,1,12,538382,019827084,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,4,2,10,1,03,02,2,9,2,3,02,0,3,0,4,2,1,2,2,1,1,99,01200,1,99,  ,30,02,07, ,07,1,1,0400, ,1,12,213537,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,3,2,2,1,2,2,2,13,2,05,07,1,2,2,1,01,0,3,0,4,1,1,2,2,1,1,99,01095,1,99,  ,31,03,07, ,06,1,1,1095, ,1,12,673929,019480130,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,06,1,1,1,3,02,0,3,0,4,1,3,4,2,3,1,99,01133,1,99,  ,80,12,07, ,05,1,1,0377, ,1,13,540656,020840654,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,07,1,1,1,4,03,0,3,0,4,1,3,4,1,3,3,08,99999,2,99,  ,04,12,11, ,05,1,1,9999, ,1,13,011761,013926054,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,1,1,5,2,13,2,07,08,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,99,  ,04,12,11, ,05,1,1,9999, ,1,13,073598,019941745,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,1,3,5,2,13,2,07,08,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,99,  ,04,12,11, ,05,1,1,9999, ,1,13,598625,019941745,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,3,2,2,4,2,5,2,01,2,01,02,2,9,2,6,04,0,3,0,4,1,1,5,1,1,3,06,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,13,259074,021311142,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,2,2,01,2,01,02,2,9,2,4,03,0,3,0,4,2,3,2,4,3,1,99,01600,2,15,  ,80,13,07, ,06,1,1,0400, ,1,13,521043,018745991,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,4,1,5,2,01,2,02,02,2,9,1,7,04,0,3,0,4,2,1,5,1,1,3,06,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,13,815168,020257882,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,4,3,5,2,06,2,01,03,2,9,2,3,01,0,3,0,4,1,1,8,2,1,1,99,00900,2,99,  ,80,05,07, ,07,1,1,0300, ,1,13,173096,020840654,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,02,2,9,2,5,03,0,3,0,4,2,1,4,1,1,3,08,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,13,188453,021311142,0,0,0,0,0,0
,3,4,999919,99919,991999,999991,2,2,2,4,2,5,2,03,2,01,02,2,9,2,5,04,0,3,0,4,2,1,3,2,1,3,06,99999,2,99,  ,04,13,11, ,01,1,1,9999, ,1,13,018761,018530226,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,4,2,2,2,01,2,01,02,2,9,2,7,05,0,3,0,4,2,1,3,1,1,2,99,99999,2,99,  ,03,13,05, ,07,1,1,9999, ,1,13,361431,013926054,0,0,0,0,0,0
,3,4,999919,99919,999991,999991,2,2,1,4,2,2,2,01,2,01,02,2,9,2,6,04,0,3,0,4,2,1,2,1,1,2,99,99999,2,99,  ,03,13,05, ,07,1,1,9999, ,1,13,342912,021095925,0,1,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,3,2,03,2,01,02,2,9,2,4,03,0,3,0,4,2,1,3,2,1,2,99,99999,2,99,  ,03,13,05, ,01,1,1,9999, ,1,13,373134,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,3,2,03,2,01,03,2,9,2,4,03,0,3,0,4,2,1,3,2,1,2,99,99999,2,99,  ,03,13,05, ,01,1,1,9999, ,1,13,355030,018530226,0,0,0,0,0,0
,3,4,999919,99919,991999,999199,3,2,2,4,2,4,2,08,2,02,03,2,9,2,5,03,0,3,0,4,1,1,1,2,1,3,03,99999,1,99,  ,04,03,11, ,07,1,1,9999, ,1,13,217679,018530226,0,0,0,0,0,0
,3,4,999919,99919,991999,999991,3,2,1,4,2,2,2,08,2,02,04,2,9,2,4,03,0,3,0,4,1,1,4,2,1,3,03,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,13,342132,021098442,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,1,1,4,1,5,2,01,2,01,02,2,9,1,2,02,0,3,0,4,2,3,3,1,3,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,225027,019941745,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,1,1,4,2,5,2,01,2,01,02,2,9,1,2,02,0,3,0,4,2,3,3,1,3,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,554242,019941745,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,3,1,8,2,01,2,02,02,2,9,1,8,05,0,3,0,4,2,1,4,1,1,3,08,99999,2,99,  ,04,13,11, ,09,1,1,9999, ,1,14,723597,019672554,0,0,0,0,0,0
,3,4,199999,91999,991999,999919,3,2,2,4,2,5,2,01,2,01,02,2,9,2,2,02,0,3,0,4,2,3,3,1,3,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,939176,019941745,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,02,2,9,2,2,02,0,3,0,4,2,3,3,1,3,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,240051,019941745,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,02,2,9,2,4,03,0,3,0,4,2,3,3,1,3,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,497709,019672554,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,02,2,9,2,2,02,0,3,0,4,2,3,3,1,3,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,985696,019338059,0,0,0,0,0,0
,3,4,919999,99919,991999,999991,3,2,2,4,2,5,2,01,2,01,02,2,9,2,5,03,0,3,0,4,1,1,5,1,1,3,02,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,640704,014939678,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,02,2,9,2,6,04,0,3,0,4,2,1,6,4,1,3,08,99999,2,99,  ,04,13,11, ,05,1,1,9999, ,1,14,813613,019440555,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,8,3,1,05,2,03,03,2,9,2,4,03,0,3,0,4,2,2,6,3,4,2,99,99999,2,14,  ,17,03,05, ,06,1,1,9999, ,1,14,183269,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,8,8,1,05,2,03,04,2,9,2,5,04,0,3,0,4,2,2,6,3,4,2,99,99999,2,14,  ,17,03,05, ,06,1,1,9999, ,1,14,836227,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,03,2,01,02,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,09,99999,2,99,  ,04,13,11, ,05,1,1,9999, ,1,14,577284,013926054,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,2,1,8,5,2,11,2,05,04,1,2,2,1,01,0,3,0,4,2,3,2,1,3,3,08,99999,2,15,  ,04,03,11, ,06,1,1,9999, ,1,14,601674,019941745,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,02,02,2,9,2,4,03,0,3,0,4,2,1,2,2,1,3,01,99999,2,99,  ,04,13,11, ,09,1,1,9999, ,1,14,834253,017993568,0,0,0,0,0,0
,3,4,999919,99919,888888,999919,2,2,1,1,1,8,2,11,2,05,07,1,1,1,1,01,0,3,0,4,2,3,8,4,3,3,03,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,14,731557,019941745,0,0,0,0,1,0
,3,4,199999,99919,991999,999991,3,2,2,4,1,5,1,03,2,01,03,2,9,2,5,03,0,3,0,4,2,1,2,3,1,3,09,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,14,819860,019181979,0,0,0,0,0,0
,3,4,999919,99919,888888,999919,2,2,8,4,8,1,2,09,2,02,04,2,9,2,3,02,0,3,0,4,2,1,4,2,1,1,99,00800,2,99,  ,30,12,07, ,08,1,1,0266, ,1,14,581048,017993568,0,0,0,0,0,0
,3,4,999919,99919,888888,999919,2,2,1,1,1,1,2,12,8,07,98,1,8,8,3,02,0,3,0,4,1,3,6,1,3,2,99,99999,2,15,  ,07,03,05, ,05,1,1,9999, ,1,14,735070,013926054,1,1,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,4,1,4,2,03,1,01,02,2,9,2,4,03,0,3,0,4,2,1,1,2,1,1,99,01200,2,99,  ,80,13,07, ,01,1,1,0300, ,1,14,111226,019181979,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,1,2,4,2,5,2,03,2,02,03,2,9,2,5,04,0,3,0,4,2,1,4,2,1,1,99,02000,2,99,  ,80,13,07, ,01,1,1,0400, ,1,14,298792,022193452,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,06,07,1,1,1,3,02,0,3,0,4,2,3,2,1,3,2,99,99999,2,08,  ,86,03,05, ,05,1,1,9999, ,1,14,285715,017993568,0,0,0,0,0,0
,3,4,919999,91999,999119,199999,3,2,1,4,1,4,2,05,2,02,02,2,9,1,5,04,0,3,0,4,2,1,2,2,1,1,99,01714,2,99,  ,80,03,07, ,01,1,1,0342, ,1,14,746611,022193452,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,3,2,03,2,01,02,2,9,2,4,03,0,3,0,4,2,1,3,1,1,2,99,99999,2,99,  ,03,13,05, ,08,1,1,9999, ,1,14,731834,019672554,0,0,0,0,0,0
,3,4,999919,99919,991999,888888,2,2,2,4,2,5,2,03,2,01,03,2,9,2,4,04,0,3,0,4,2,1,3,1,1,2,99,99999,2,99,  ,03,13,05, ,08,1,1,9999, ,1,14,096996,015411965,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,4,2,05,2,02,02,2,9,2,5,03,0,3,0,4,2,1,1,4,1,1,99,01500,2,99,  ,80,12,07, ,01,1,1,0300, ,1,14,688600,023148619,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,1,2,2,08,2,03,05,2,9,2,7,06,0,3,0,4,1,1,5,2,1,1,99,01459,2,16,  ,85,03,07, ,04,1,1,0208, ,1,14,289573,022193452,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,06,08,1,1,1,5,03,0,3,0,4,3,1,5,2,1,1,99,01039,2,16,  ,85,03,07, ,04,1,1,0207, ,1,14,719610,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,06,08,1,1,1,4,02,0,3,0,4,3,1,2,2,1,1,99,00872,2,16,  ,85,03,07, ,04,1,1,0218, ,1,14,543980,018757061,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,06,08,1,1,1,1,01,0,3,0,4,3,1,1,2,1,1,99,00702,2,16,  ,85,03,07, ,04,1,1,0702, ,1,14,330903,020267686,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,05,3,01,01,2,9,2,2,02,0,3,0,4,3,1,5,2,1,1,99,01200,2,99,  ,80,12,07, ,05,1,1,0600, ,1,03,167749,019147613,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,03,3,01,03,2,9,2,5,03,0,3,0,4,3,1,8,2,1,1,99,01200,2,99,  ,80,13,07, ,08,1,1,0240, ,1,03,973797,020257882,0,0,0,0,1,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,4,2,06,1,01,03,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,04,99999,2,99,  ,04,02,11, ,07,1,1,9999, ,1,05,077532,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,03,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,08,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,05,690412,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,8,4,2,4,2,05,1,01,03,2,9,2,1,01,0,3,0,4,1,1,3,2,1,1,99,00900,2,99,  ,80,05,07, ,08,1,1,0900, ,1,05,293064,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,03,2,9,2,5,04,0,3,0,4,2,1,5,2,1,3,08,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,05,764436,018745991,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,3,3,1,13,2,06,08,1,1,2,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,99,  ,17,12,05, ,01,1,1,9999, ,1,07,786402,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,3,3,1,13,2,06,08,1,1,2,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,99,  ,17,12,05, ,01,1,1,9999, ,1,07,317744,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,3,3,1,13,2,06,08,1,1,2,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,99,  ,17,12,05, ,01,1,1,9999, ,1,07,313840,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,1,1,3,3,1,13,2,06,08,1,1,2,4,03,0,3,0,4,2,2,6,3,2,2,99,99999,2,99,  ,17,12,05, ,01,1,1,9999, ,1,07,774974,013926054,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,3,5,2,05,2,01,03,2,9,2,5,03,0,3,0,4,2,1,4,2,1,3,03,99999,2,99,  ,04,12,11, ,08,1,1,9999, ,1,12,995687,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,8,2,2,4,2,3,2,03,2,01,03,2,9,2,4,03,0,3,0,4,2,1,5,2,1,2,99,99999,2,99,  ,03,13,05, ,08,1,1,9999, ,8,13,923205,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,1,2,4,2,5,2,01,2,01,02,2,9,2,6,04,0,3,0,4,1,1,6,1,1,3,06,99999,2,12,  ,04,13,11, ,07,1,1,9999, ,1,13,830051,020257882,0,0,0,0,0,0
,3,4,999919,99919,991999,999991,2,1,2,4,1,5,2,03,2,01,02,2,9,2,4,03,0,3,0,4,1,1,2,2,1,3,01,99999,2,99,  ,04,13,11, ,09,1,1,9999, ,1,14,835825,018757061,0,0,0,0,0,0
,3,4,999919,99919,991999,999919,2,2,2,4,2,5,2,02,2,01,03,2,9,2,6,04,0,3,0,4,2,1,5,2,1,3,08,99999,2,13,  ,04,13,11, ,08,1,1,9999, ,1,12,908938,000858468,0,0,0,0,0,0
,3,5,999919,99919,991999,999919,2,2,1,4,1,5,2,01,2,01,02,2,9,2,5,03,0,3,0,4,2,1,6,1,1,3,06,99999,2,99,  ,04,13,11, ,05,1,1,9999, ,1,01,627117,024619180,0,0,0,0,0,0
,3,5,999919,99919,991999,999919,2,2,1,4,1,4,2,03,1,02,01,2,9,2,2,02,0,3,0,4,2,1,2,2,1,1,99,00900,2,99,  ,80,13,07, ,01,1,1,0450, ,1,01,091630,019601895,0,0,0,0,0,0
,3,5,999919,99919,991999,999919,2,2,1,4,1,5,2,01,2,02,02,2,9,1,5,04,0,3,0,4,2,1,3,4,1,3,02,99999,2,99,  ,04,13,11, ,02,1,1,9999, ,1,01,111567,019601895,0,0,0,0,0,0
